Sample ID,Ammonium,Ammonium std,BG province,Basis,Campaign,Chlorophyll a,Date,Date/Time,Depth Layer,Depth Layer Zone,Depth bathy,Depth bottom,Depth nominal,Depth top,Event,Functional Evenness,Functional Richness,Iron,Iron std,Latitude,Longitude,MHW category,MHW count,MP biome,Max Lyapunov Exp,Method/Device,Net PP carbon,Net PP carbon 30,Nitrate,Nitrate std,Nitrite,Nitrite std,OS region,Okubo-Weiss,Particulate Inorganic Carbon,Particulate Organic Carbon,Phosphate max,Phosphate median,Phosphate min,Radiation,Radiation 30,Radiation 8.1,Radiation 8.2,Residence time,SILVA_Chao,SILVA_Shannon,SILVA_ace,SILVA_func_diversity,SILVA_species_rich,SS Fluorescence,SS Quantum Fluorescence,SS Temp Grad,Sea Ice Conc,Sea Ice Free Days,Sea Ice Free End,Sea Ice Free Start,Sea Surface Chl a,Sea Surface Temp,Season,Shannon_D_mean_all,Shannon_D_mean_grp,Shannon_D_month_all,Shannon_D_month_grp,Shannon_P_mean,Shannon_P_month,Station,Strain Sub-mesoscale,Sunshine Duration,Time of Day,Total Suspended Matter,Year,u,v
TARA_X000000522,0.017367579,0.001912556,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,3.4812,2009-09-20,2009-09-20 17:15:00,DCM,Deep Chlorophyll Maximum,-1295.0,73.0,68,63.0,TARA_20090920T1715Z_005_EVENT_NET,,,0.001387427,3.89e-07,36.0322,-4.4493,Moderate,2,Westerlies Biome,0.28453,"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3",,,0.009584777,0.006023994,0.026567896,0.005027868,Mediterranean Sea,-10.41738,9.09109730855e-05,44.3434429168701,0.078,0.078,0.078,45.793747,41.029285,39.923237,40.9886207580566,13.638889,,,,,,,0.659477951,6.3497,0.0,365.0,365.0,1.0,0.138830289244652,22.84888975,summer,,,,,,,TARA_005,,733.0,day,0.108719445765018,2009,66.915191,24.270961
TARA_X000000529,0.017367579,0.001912556,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,3.4812,2009-09-20,2009-09-20 17:54:00,DCM,Deep Chlorophyll Maximum,-1295.0,73.0,68,63.0,TARA_20090920T1754Z_005_EVENT_PUMP,,,0.001387427,3.89e-07,36.0469,-4.3555,Moderate,2,Westerlies Biome,0.28453,High Volume Peristaltic Pump,,,0.009584777,0.006023994,0.026567896,0.005027868,Mediterranean Sea,-10.41738,7.99218541942e-05,41.5505409240723,0.078,0.078,0.078,45.793747,41.029285,39.923237,40.3014945983887,13.638889,,,,,,,0.659477951,6.3497,0.0,365.0,365.0,1.0,0.113745048642159,23.1075475,summer,0.418407,0.649529,0.63877,0.776829,0.709897,0.677384,TARA_005,,733.0,day,0.0890208408236504,2009,66.915191,24.270961
TARA_X000000583,0.017367579,0.001912556,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,3.4812,2009-09-20,2009-09-20 17:54:00,DCM,Deep Chlorophyll Maximum,-1295.0,73.0,68,63.0,TARA_20090920T1754Z_005_EVENT_PUMP,,,0.001387427,3.89e-07,36.0469,-4.3555,Moderate,2,Westerlies Biome,0.28453,High Volume Peristaltic Pump,,,0.009584777,0.006023994,0.026567896,0.005027868,Mediterranean Sea,-10.41738,7.99218541942e-05,41.5505409240723,0.078,0.078,0.078,45.793747,41.029285,39.923237,40.3014945983887,13.638889,,,,,,,0.659477951,6.3497,0.0,365.0,365.0,1.0,0.113745048642159,23.1075475,summer,,,,,,,TARA_005,,733.0,day,0.0890208408236504,2009,66.915191,24.270961
TARA_A200000056,0.017367579,0.001912556,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,24.8099,2009-09-20,2009-09-20 20:46:00,ZZZ,Marine Water,-1266.0,500.0,0-500,0.0,TARA_20090920T2046Z_005_EVENT_NET,,,0.001387427,3.89e-07,36.032,-4.4275,Moderate,2,Westerlies Biome,0.28453,"Plankton net, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3",,,0.009584777,0.006023994,0.026567896,0.005027868,Mediterranean Sea,-10.41738,8.53537021612e-05,42.4245758056641,0.35575,0.165625,0.059,45.793747,41.029285,39.923237,41.2003498077393,13.638889,,,,,,,0.659477951,6.8789,0.0,365.0,365.0,1.0,0.123733799904585,22.84888975,summer,,,,,,,TARA_005,,733.0,night,0.0953427292406559,2009,66.915191,24.270961
TARA_A200000040,0.017367579,0.001912556,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,24.8099,2009-09-20,2009-09-20 21:32:00,ZZZ,Marine Water,-1266.0,500.0,0-500,0.0,TARA_20090920T2132Z_005_EVENT_NET,,,0.001387427,3.89e-07,36.0375,-4.3725,Moderate,2,Westerlies Biome,0.28453,"Plankton net, type=Bongo, mesh(µm)=300, mouth(m^2)=0.258319, length(m)=3",,,0.009584777,0.006023994,0.026567896,0.005027868,Mediterranean Sea,-10.41738,8.07802425697e-05,41.7047939300537,0.35575,0.165625,0.059,45.793747,41.029285,39.923237,40.9527034759521,13.638889,,,,,,,0.659477951,6.8789,0.0,365.0,365.0,1.0,0.115158975124359,23.1075475,summer,,,,,,,TARA_005,,733.0,night,0.0893931053578854,2009,66.915191,24.270961
TARA_X000000673,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 12:00:00,SRF,Surface Water,-649.0,15.0,9,3.0,TARA_20090921T1200Z_006_EVENT_PUMP,,,0.001383199,6.957e-06,36.5229,-4.0023,Strong,1,Westerlies Biome,0.0,High Volume Peristaltic Pump,,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0003959412133554,623.382125854492,0.1645,0.0925,0.06225,45.196335,40.733418,44.2521,43.2790031433105,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,5.04267549514771,21.318901375,summer,,,,,,,TARA_006,,731.0,day,0.273018434643745,2009,,
TARA_A200000041,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 12:35:00,ZZZ,Marine Water,-649.0,500.0,0-500,0.0,TARA_20090921T1235Z_006_EVENT_NET,,,0.001383199,6.957e-06,36.5238,-3.9931,Strong,1,Westerlies Biome,0.0,"Plankton net, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3",,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0003959412133554,623.382125854492,0.35575,0.165625,0.059,45.196335,40.733418,44.2521,43.2790031433105,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,5.04267549514771,21.318901375,summer,,,,,,,TARA_006,,731.0,day,0.273018434643745,2009,,
TARA_A200000004,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 14:50:00,DCM,Deep Chlorophyll Maximum,-649.0,40.0,35,30.0,TARA_20090921T1450Z_006_EVENT_CAST,,,0.001383199,6.957e-06,36.5207,-4.0074,Strong,1,Westerlies Biome,0.0,CTD (sbe19) and Niskin bottles (8-L or 12-L) triggered with messengers,,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0003584604419302,384.061111450195,0.167,0.145875,0.12475,45.196335,40.733418,44.2521,43.291955947876,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,4.15310740470886,21.318901375,summer,,,,,,,TARA_006,,731.0,day,0.26780803501606,2009,,
TARA_A200000037,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 14:50:00,ZZZ,Marine Water,-649.0,20.0,15,10.0,TARA_20090921T1450Z_006_EVENT_CAST,,,0.001383199,6.957e-06,36.5207,-4.0074,Strong,1,Westerlies Biome,0.0,CTD (sbe19) and Niskin bottles (8-L or 12-L) triggered with messengers,,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0003584604419302,384.061111450195,0.20875,0.118875,0.06225,45.196335,40.733418,44.2521,43.291955947876,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,4.15310740470886,21.318901375,summer,,,,,,,TARA_006,,731.0,day,0.26780803501606,2009,,
TARA_A200000035,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 14:50:00,DCM,Deep Chlorophyll Maximum,-649.0,30.0,25,20.0,TARA_20090921T1450Z_006_EVENT_CAST,,,0.001383199,6.957e-06,36.5207,-4.0074,Strong,1,Westerlies Biome,0.0,CTD (sbe19) and Niskin bottles (8-L or 12-L) triggered with messengers,,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0003584604419302,384.061111450195,0.167,0.12475,0.12275,45.196335,40.733418,44.2521,43.291955947876,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,4.15310740470886,21.318901375,summer,,,,,,,TARA_006,,731.0,day,0.26780803501606,2009,,
TARA_A200000009,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 14:50:00,SRF,Surface Water,-649.0,15.0,9,3.0,TARA_20090921T1450Z_006_EVENT_CAST,,,0.001383199,6.957e-06,36.5207,-4.0074,Strong,1,Westerlies Biome,0.0,CTD (sbe19) and Niskin bottles (8-L or 12-L) triggered with messengers,,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0003584604419302,384.061111450195,0.1645,0.0925,0.06225,45.196335,40.733418,44.2521,43.291955947876,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,4.15310740470886,21.318901375,summer,,,,,,,TARA_006,,731.0,day,0.26780803501606,2009,,
TARA_A200000032,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 14:50:00,ZZZ,Marine Water,-649.0,15.0,9,3.0,TARA_20090921T1450Z_006_EVENT_CAST,,,0.001383199,6.957e-06,36.5207,-4.0074,Strong,1,Westerlies Biome,0.0,CTD (sbe19) and Niskin bottles (8-L or 12-L) triggered with messengers,,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0003584604419302,384.061111450195,0.1645,0.0925,0.06225,45.196335,40.733418,44.2521,43.291955947876,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,4.15310740470886,21.318901375,summer,,,,,,,TARA_006,,731.0,day,0.26780803501606,2009,,
TARA_A200000014,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 15:03:00,ZZZ,Marine Water,-649.0,305.0,300,295.0,TARA_20090921T1503Z_006_EVENT_CAST,,,0.001383199,6.957e-06,36.5189,-4.0042,Strong,1,Westerlies Biome,0.0,CTD (sbe19) and Niskin bottles (8-L or 12-L) triggered with messengers,,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0002613299075164,284.276756286621,0.30325,0.30325,0.30325,45.196335,40.733418,44.2521,42.9768676757812,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,3.38520979881287,21.318901375,summer,,,,,,,TARA_006,,731.0,day,0.274470537900925,2009,,
TARA_A200000007,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 15:03:00,ZZZ,Marine Water,-649.0,205.0,200,195.0,TARA_20090921T1503Z_006_EVENT_CAST,,,0.001383199,6.957e-06,36.5189,-4.0042,Strong,1,Westerlies Biome,0.0,CTD (sbe19) and Niskin bottles (8-L or 12-L) triggered with messengers,,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0002613299075164,284.276756286621,0.27675,0.27675,0.27675,45.196335,40.733418,44.2521,42.9768676757812,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,3.38520979881287,21.318901375,summer,,,,,,,TARA_006,,731.0,day,0.274470537900925,2009,,
TARA_A200000033,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 15:03:00,ZZZ,Marine Water,-649.0,85.0,80,75.0,TARA_20090921T1503Z_006_EVENT_CAST,,,0.001383199,6.957e-06,36.5189,-4.0042,Strong,1,Westerlies Biome,0.0,CTD (sbe19) and Niskin bottles (8-L or 12-L) triggered with messengers,,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0002613299075164,284.276756286621,0.20275,0.20275,0.20275,45.196335,40.733418,44.2521,42.9768676757812,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,3.38520979881287,21.318901375,summer,,,,,,,TARA_006,,731.0,day,0.274470537900925,2009,,
TARA_A200000034,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 15:03:00,ZZZ,Marine Water,-649.0,125.0,120,115.0,TARA_20090921T1503Z_006_EVENT_CAST,,,0.001383199,6.957e-06,36.5189,-4.0042,Strong,1,Westerlies Biome,0.0,CTD (sbe19) and Niskin bottles (8-L or 12-L) triggered with messengers,,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0002613299075164,284.276756286621,0.27075,0.27075,0.27075,45.196335,40.733418,44.2521,42.9768676757812,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,3.38520979881287,21.318901375,summer,,,,,,,TARA_006,,731.0,day,0.274470537900925,2009,,
TARA_X000000662,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 16:00:00,SRF,Surface Water,-649.0,15.0,9,3.0,TARA_20090921T1600Z_006_EVENT_NET,,,0.001383199,6.957e-06,36.5158,-3.9942,Strong,1,Westerlies Biome,0.0,"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3",,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0002613299075164,284.276756286621,0.1645,0.0925,0.06225,45.196335,40.733418,44.2521,42.9768676757812,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,3.38520979881287,21.318901375,summer,,,,,,,TARA_006,,731.0,day,0.274470537900925,2009,,
TARA_X000000658,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 16:30:00,SRF,Surface Water,-649.0,15.0,9,3.0,TARA_20090921T1630Z_006_EVENT_NET,,,0.001383199,6.957e-06,36.5158,-3.9942,Strong,1,Westerlies Biome,0.0,"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3",,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0002613299075164,284.276756286621,0.1645,0.0925,0.06225,45.196335,40.733418,44.2521,42.9768676757812,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,3.38520979881287,21.318901375,summer,,,,,,,TARA_006,,731.0,day,0.274470537900925,2009,,
TARA_Z000000058,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 16:30:00,DCM,Deep Chlorophyll Maximum,-649.0,40.0,35,30.0,TARA_20090921T1630Z_006_EVENT_NET,,,0.001383199,6.957e-06,36.5158,-3.9942,Strong,1,Westerlies Biome,0.0,"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3",,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0002613299075164,284.276756286621,0.167,0.145875,0.12475,45.196335,40.733418,44.2521,42.9768676757812,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,3.38520979881287,21.318901375,summer,,,,,,,TARA_006,,731.0,day,0.274470537900925,2009,,
TARA_X000000634,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 16:59:00,DCM,Deep Chlorophyll Maximum,-649.0,40.0,35,30.0,TARA_20090921T1659Z_006_EVENT_PUMP,,,0.001383199,6.957e-06,36.5103,-3.9747,Strong,1,Westerlies Biome,0.0,High Volume Peristaltic Pump,,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0003088951780227,240.470680236816,0.167,0.145875,0.12475,45.196335,40.733418,44.2521,42.8364143371582,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,2.70799255371094,21.38441725,summer,,,,,,,TARA_006,,731.0,day,0.267776921391487,2009,,
TARA_X000000663,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 16:59:00,DCM,Deep Chlorophyll Maximum,-649.0,40.0,35,30.0,TARA_20090921T1659Z_006_EVENT_PUMP,,,0.001383199,6.957e-06,36.5103,-3.9747,Strong,1,Westerlies Biome,0.0,High Volume Peristaltic Pump,,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0003088951780227,240.470680236816,0.167,0.145875,0.12475,45.196335,40.733418,44.2521,42.8364143371582,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,2.70799255371094,21.38441725,summer,,,,,0.70216,0.669045,TARA_006,,731.0,day,0.267776921391487,2009,,
TARA_A200000226,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 20:16:00,ZZZ,Marine Water,-649.0,200.0,0-200,0.0,TARA_20090921T2016Z_006_EVENT_NET,,,0.001383199,6.957e-06,36.534,-3.9932,Strong,1,Westerlies Biome,0.0,"Plankton net, type=Bongo, mesh(µm)=300, mouth(m^2)=0.258319, length(m)=3",,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0003959412133554,623.382125854492,0.32025,0.1655,0.059,45.196335,40.733418,44.2521,43.2790031433105,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,5.04267549514771,21.318901375,summer,,,,,,,TARA_006,,731.0,night,0.273018434643745,2009,,
TARA_A200000046,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 20:46:00,ZZZ,Marine Water,-649.0,200.0,0-200,0.0,TARA_20090921T2046Z_006_EVENT_NET,,,0.001383199,6.957e-06,36.5385,-3.9992,Strong,1,Westerlies Biome,0.0,"Plankton net, type=Bongo, mesh(µm)=300, mouth(m^2)=0.258319, length(m)=3",,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0003959412133554,623.382125854492,0.32025,0.1655,0.059,45.196335,40.733418,44.2521,43.2790031433105,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,5.04267549514771,21.318901375,summer,,,,,,,TARA_006,,731.0,night,0.273018434643745,2009,,
TARA_A200000225,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 21:31:00,ZZZ,Marine Water,-649.0,200.0,0-200,0.0,TARA_20090921T2131Z_006_EVENT_NET,,,0.001383199,6.957e-06,36.545,-4.0077,Strong,1,Westerlies Biome,0.0,"Plankton net, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3",,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0003959412133554,623.382125854492,0.32025,0.1655,0.059,45.196335,40.733418,44.2521,43.2790031433105,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,5.04267549514771,21.318901375,summer,,,,,,,TARA_006,,731.0,night,0.273018434643745,2009,,
TARA_A200000047,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 21:40:00,ZZZ,Marine Water,-649.0,200.0,0-200,0.0,TARA_20090921T2140Z_006_EVENT_NET,,,0.001383199,6.957e-06,36.545,-4.0077,Strong,1,Westerlies Biome,0.0,"Plankton net, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3",,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0003959412133554,623.382125854492,0.32025,0.1655,0.059,45.196335,40.733418,44.2521,43.2790031433105,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,5.04267549514771,21.318901375,summer,,,,,,,TARA_006,,731.0,night,0.273018434643745,2009,,
TARA_A200000044,0.017879906,0.002648297,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,55.2985,2009-09-21,2009-09-21 22:01:00,ZZZ,Marine Water,-649.0,200.0,0-200,0.0,TARA_20090921T2201Z_006_EVENT_NET,,,0.001383199,6.957e-06,36.5492,-4.016,Strong,1,Westerlies Biome,0.0,"Plankton net, type=Regent, mesh(µm)=680, mouth(m^2)=0.754296, length(m)=4",,,0.073991253,0.065849219,0.030633541,0.004815019,Mediterranean Sea,,0.0003661623777588,487.601272583008,0.32025,0.1655,0.059,45.196335,40.733418,44.2521,43.2790031433105,0.0,,,,,,,1.428632758,6.3497,0.0,365.0,365.0,1.0,4.67343592643738,21.2533855,summer,,,,,,,TARA_006,,731.0,night,0.274953275918961,2009,,
TARA_A200000068,0.01524472,0.002527118,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,26.8055,2009-09-23,2009-09-23 12:50:00,SRF,Surface Water,-2784.0,15.0,9,3.0,TARA_20090923T1250Z_007_EVENT_PUMP,0.746406446,15495.1,0.001387777,2e-09,37.051,1.9378,Strong,1,Westerlies Biome,0.0,High Volume Peristaltic Pump,,356.9545,0.006918471,0.003194112,0.033489773,0.011797316,Mediterranean Sea,-1.3813,,,0.0565,0.0475,0.0385,3.586798,39.781067,31.540869,31.6420745849609,0.0,3872.353048,6.525141459,3729.129447,7.201535848,2591.99,,0.475317969,1.0375,0.0,365.0,365.0,1.0,0.120598666369915,23.455651,autumn,0.635715,0.595501,0.967687,0.737693,0.5693,0.600423,TARA_007,5.7333e-05,727.0,day,0.145192712545395,2009,30.372726,-5.350521
TARA_A200000051,0.01524472,0.002527118,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,26.8055,2009-09-23,2009-09-23 13:44:00,ZZZ,Marine Water,-2784.0,500.0,0-500,0.0,TARA_20090923T1344Z_007_EVENT_NET,,,0.001387777,2e-09,37.0434,1.9493,Strong,1,Westerlies Biome,0.0,"Plankton net, type=Bongo, mesh(µm)=300, mouth(m^2)=0.258319, length(m)=3",,,0.006918471,0.003194112,0.033489773,0.011797316,Mediterranean Sea,-1.3813,,,0.2535,0.084,0.0,7.259426,39.77825,30.702574,31.6033267974854,0.0,,,,,,,0.475317969,1.0375,0.0,365.0,365.0,1.0,0.120598666369915,23.455651,autumn,,,,,,,TARA_007,5.7333e-05,727.0,day,0.145192712545395,2009,30.372726,-5.350521
TARA_A200000118,0.01524472,0.002527118,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,26.8055,2009-09-23,2009-09-23 14:39:00,SRF,Surface Water,-2784.0,15.0,9,3.0,TARA_20090923T1439Z_007_EVENT_NET,0.746406446,15495.1,0.001387777,2e-09,37.0299,1.9575,Strong,1,Westerlies Biome,0.0,"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5",,356.9545,0.006918471,0.003194112,0.033489773,0.011797316,Mediterranean Sea,-1.3813,,,0.0565,0.0475,0.0385,7.108197,39.88488,31.018244,31.6033267974854,0.0,3872.353048,6.525141459,3729.129447,7.201535848,2591.99,,0.475317969,1.0375,0.0,365.0,365.0,1.0,0.120598666369915,23.455651,autumn,0.635715,0.595501,0.967687,0.737693,0.5693,0.600423,TARA_007,5.7333e-05,727.0,day,0.145192712545395,2009,30.372726,-5.350521
TARA_A200000129,0.01524472,0.002527118,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,26.8055,2009-09-23,2009-09-23 16:08:00,DCM,Deep Chlorophyll Maximum,-2784.0,47.0,42,37.0,TARA_20090923T1608Z_007_EVENT_PUMP,0.750016278,16416.5,0.001387777,2e-09,37.0541,1.9478,Strong,1,Westerlies Biome,0.0,High Volume Peristaltic Pump,,356.9545,0.006918471,0.003194112,0.033489773,0.011797316,Mediterranean Sea,-1.3813,,,0.0065,0.0065,0.0065,3.586798,39.781067,31.540869,31.6033267974854,0.0,4786.075692,6.801171081,4585.077804,7.279688473,3134.91,,0.475317969,1.0375,0.0,365.0,365.0,1.0,0.120598666369915,23.455651,autumn,0.635715,0.595501,0.967687,0.737693,0.5693,0.600423,TARA_007,5.7333e-05,727.0,day,0.145192712545395,2009,30.372726,-5.350521
TARA_A200000187,0.01524472,0.002527118,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,26.8055,2009-09-23,2009-09-23 16:52:00,DCM,Deep Chlorophyll Maximum,-2784.0,45.0,40,35.0,TARA_20090923T1652Z_007_EVENT_CAST,,,0.001387777,2e-09,37.0387,1.9498,Strong,1,Westerlies Biome,0.0,CTD (sbe19) and Niskin bottles (8-L or 12-L) triggered with messengers,,,0.006918471,0.003194112,0.033489773,0.011797316,Mediterranean Sea,-1.3813,,,0.0065,0.00325,0.0,7.259426,39.77825,30.702574,31.6033267974854,0.0,,,,,,,0.475317969,1.0375,0.0,365.0,365.0,1.0,0.120598666369915,23.455651,autumn,,,,,,,TARA_007,5.7333e-05,727.0,day,0.145192712545395,2009,30.372726,-5.350521
TARA_A200000186,0.01524472,0.002527118,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,26.8055,2009-09-23,2009-09-23 16:52:00,ZZZ,Marine Water,-2784.0,35.0,30,25.0,TARA_20090923T1652Z_007_EVENT_CAST,,,0.001387777,2e-09,37.0387,1.9498,Strong,1,Westerlies Biome,0.0,CTD (sbe19) and Niskin bottles (8-L or 12-L) triggered with messengers,,,0.006918471,0.003194112,0.033489773,0.011797316,Mediterranean Sea,-1.3813,,,0.0065,0.0045,0.0,7.259426,39.77825,30.702574,31.6033267974854,0.0,,,,,,,0.475317969,1.0375,0.0,365.0,365.0,1.0,0.120598666369915,23.455651,autumn,,,,,,,TARA_007,5.7333e-05,727.0,day,0.145192712545395,2009,30.372726,-5.350521
TARA_A200000185,0.01524472,0.002527118,"Mediterranean Sea, Black Sea Province",SV Tara,TARA_20090919Z,26.8055,2009-09-23,2009-09-23 16:52:00,ZZZ,Marine Water,-2784.0,30.0,25,20.0,TARA_20090923T1652Z_007_EVENT_CAST,,,0.001387777,2e-09,37.0387,1.9498,Strong,1,Westerlies Biome,0.0,CTD (sbe19) and Niskin bottles (8-L or 12-L) triggered with messengers,,,0.006918471,0.003194112,0.033489773,0.011797316,Mediterranean Sea,-1.3813,,,0.0045,0.00225,0.0,7.259426,39.77825,30.702574,31.6033267974854,0.0,,,,,,,0.475317969,1.0375,0.0,365.0,365.0,1.0,0.120598666369915,23.455651,autumn,,,,,,,TARA_007,5.7333e-05,727.0,day,0.145192712545395,2009,30.372726,-5.350521
